Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Population Density,Infrastructure,Historical Floods,Cluster,Anomaly
36.53842060677956,70.58029054021081,141.12404281344297,43.847377834775656,92.02552973307154,1229.985666933041,1.2407900479996636,4636.784921189407,1834.015505916925,0,0,1,-1
30.80400541805101,96.88821202160156,273.9326360758648,42.48251956744126,42.430000529640566,4487.989104448486,3.1878406315415364,8778.886631416432,1927.978585160888,1,1,0,-1
33.49443091930277,85.92308821563175,277.4416437574941,31.42528943437369,26.024572100902823,4957.067897261442,2.1167577000294155,1461.0411368588798,9133.118595391305,0,0,1,-1
27.662468424212843,74.2694686422438,42.31527632107096,41.3723696478647,25.288247709996725,4656.140854947561,1.567974815772305,450.0901517405897,9009.02423383617,1,1,0,-1
35.926768111910846,88.99028052228518,46.21823811916028,21.03819115553452,32.507837580044495,2017.973196629363,8.704804520715907,606.2258377424558,1460.7189771793394,1,1,0,-1
14.180036416727416,71.20700397495469,222.1093716468284,19.23090225854284,24.05034022915931,4561.522622554068,9.141244092026335,388.6687823498564,2070.189996670233,1,0,2,-1
30.356733494677503,72.95931477812863,3.380833856819488,15.202216907672014,95.53583781047098,1533.3330244104066,9.791503732512744,3631.6424180472623,4282.431323916945,0,1,3,-1
34.704587586654924,78.47188957816753,55.54396252183547,18.35136846307256,99.51069556616966,1024.4915342494098,4.648471003633045,8215.32547479015,9773.76957121264,1,1,0,-1
21.964148193863952,88.81816768280665,1.8066121105219104,20.046963539787264,95.54743022265929,4944.233975845921,1.0721198570894586,5631.888507866478,836.5371474230587,1,1,0,-1
11.042975174127072,76.7008839372694,7.824986005416545,44.99091628977207,87.77617439815882,4639.0550352179325,1.21929799339065,61.5883891822359,8727.33723176922,0,0,1,-1
33.281723431173845,74.72513253129853,107.59106036237262,27.62011424548213,99.9912451705114,4911.060171142538,1.241979030630248,880.8145664849651,343.7887003725593,1,1,0,-1
36.30009241875481,95.4104688130268,209.38791332637695,40.63576932799789,92.7923899127176,3414.467785833376,1.0623547202286898,6698.369903948843,341.38053807508896,0,1,3,-1
30.901256707131896,71.3245583639855,270.9419221422542,17.08867614675801,28.267891801982028,390.37445237604,0.19233837504258,6865.530514752667,8494.091228126797,1,0,2,-1
33.32927390436816,71.86826989570453,44.702563023495344,41.48902366944529,99.66398901302864,4738.448674414756,2.025709010200712,8362.835060408921,5267.12908555279,0,1,3,-1
21.7642953967446,85.11734759253113,291.7858389668919,31.45374426110681,99.81800784847684,4437.045121244091,5.26557824958654,377.34875650147086,850.6524246084024,1,1,0,-1
32.48094302010672,73.56442467996834,257.1353851871705,18.051068510242832,51.324481882073,4639.345558993597,0.300216846274719,7140.195458323712,9476.842734679734,0,0,1,-1
8.881224731208269,96.59284876134517,204.65305010985156,23.86057218615523,97.45435975795652,4393.430771907053,1.4961634988073558,6878.083409152879,8087.068204616607,1,1,0,-1
34.99751216970236,70.9201144320103,9.690573874604535,41.85655460167793,92.416410545405,1870.199197868529,1.4163057016514802,6065.433555463143,2106.83311838741,0,1,3,-1
10.94120402502728,70.01491956162242,33.09668906372344,18.94050254155711,29.450637405135403,3505.2844995727023,8.875509035359737,8023.322982658447,7217.161867872962,0,1,3,-1
36.74642381736346,94.09302884567948,16.953282277355942,37.52853047559174,41.2528557973818,4014.120823563284,0.9106498518836316,1036.426636982546,9440.941753204712,1,0,2,-1
10.303161700680612,71.79130744427765,294.19625746876164,22.170896494182536,99.46822588409223,320.0155457087006,0.6360987672651108,5245.352508455769,3062.263881692548,1,1,0,-1
14.573035664582653,95.54869527063391,218.27473496849183,24.33297560445743,20.896431444597702,4990.581573001405,4.014996365129426,8538.486123154567,4921.4741222412,0,0,1,-1
10.013291439636708,78.94881726687116,14.714966480966329,41.32203088024119,59.23744621368191,3723.7313169209774,1.411574949452642,8762.261015529028,1010.8801900665432,0,1,3,-1
24.306607660459385,69.89059126335604,254.03015985799908,31.416957621349948,44.34728673631382,4540.025950107506,9.507615122621331,862.0847278484569,783.6559442556401,1,0,2,-1
16.860205009082684,96.9637509973482,2.9769621489263765,16.81356796943654,75.3647112341955,4699.604365113607,4.922238026840637,7143.913701397339,1529.0001540909216,0,0,1,-1
16.835695033843184,74.3742206468958,267.2751841694709,43.95143699230074,25.938074513899025,4526.555738899507,2.78493985918012,4943.949106902354,9960.27633330064,1,1,0,-1
11.843215509513604,95.48047254662394,54.04110813966187,15.213825084858636,34.54708397985592,4606.716359092597,3.332795295388664,7370.583246321975,9434.23100410628,1,1,0,-1
18.65849824645441,75.57268718855923,59.82865749118702,18.0349062367919,98.07281282074187,4306.850680557054,8.391884848278139,7381.728893135016,146.2959159264865,1,0,2,-1
9.779139186209376,71.40640011109514,118.04001562208374,41.850382698793865,94.57100214722811,4990.161376097953,1.6398337268159568,3030.9183747513275,276.8440274830253,0,1,3,-1
9.675636268894632,70.20284832198259,85.83627234713616,27.60449738545733,36.01079797047383,1514.9370267196937,0.0972997376724049,497.0036192695606,9453.21498936183,0,0,1,-1
26.092979252457518,74.05627359310753,296.8065045382557,32.078594342884024,21.92820054017288,923.4167598248588,0.5605096492721118,7186.187444940833,8658.02427285053,0,1,3,-1
30.76547977127465,71.2002966401784,295.67238897130386,20.175751623673047,45.831272762600285,2106.277358427739,9.98779005208254,682.9499377868025,8598.03350293592,1,1,0,-1
30.82019820140356,96.617101231217,3.6345810328807016,43.39950250167527,52.67680458364434,338.7949159517722,0.0598700298371945,8494.478776851247,2474.058444212226,1,0,2,-1
36.08617455023713,95.1426994581295,198.3251301806564,24.507090132846432,80.2604313562742,3345.7763117680206,0.0422720858024183,2260.446887594584,769.1459571949532,1,1,0,-1
8.151658792744469,96.27130346950604,64.63319613353674,20.682905918492324,45.22779111444687,1114.0212036109192,1.6648093970490063,7234.598111969906,9149.125173056624,0,1,3,-1
31.031722607035444,76.5847119940977,215.7166193330598,17.36434347643685,20.14754535345933,4155.884942647661,9.107407591655988,97.8635113581106,4117.88747380415,1,0,2,-1
9.880754240006082,74.92272583411685,84.28831595190647,17.984752729037506,24.982064840876497,4762.556025695862,9.208840676943211,5020.478219423888,7221.902531752403,0,1,3,-1
15.162385173087994,70.32094452321216,1.9548947075625824,15.238817038967742,91.71305894234314,4738.519522114035,9.377472293250452,8651.74780923252,8969.75700915981,0,0,1,-1
8.974794405315196,95.83519706056742,294.2228175675593,16.7157691014414,58.09232575303133,349.9325512242962,1.4348388927216282,1303.128166206817,8221.304541026211,0,1,3,-1
8.632878506489195,73.0618306216014,288.017482729432,44.95144545291038,24.58678081780083,28.557765901522924,1.193007232529515,7862.416561037855,6380.056328117161,1,1,0,-1
15.544575937899484,69.75296076657284,29.043616978542943,37.46938899881482,63.71760527366117,4680.787407284724,0.1892842053572929,8723.141238147047,6147.557755051786,0,0,1,-1
36.45761562442016,84.39002443049418,158.63838354112465,22.581817939591367,30.380690128370844,4772.668646548359,0.7436240846680742,8266.669499416903,2535.7176593033305,1,1,0,-1
33.457072266409185,95.77676039058451,1.040537773048611,43.596950890926536,74.76952212154174,4925.059132309905,2.442834934020296,6527.016458747044,733.6479974147403,0,1,3,-1
35.969822963123534,75.09071742298833,236.7788990973855,42.48667776089329,97.9277574995831,57.46710746671325,3.2700701778991617,7749.826171850647,8738.747427067015,0,0,1,-1
31.004579162709376,76.75159747095202,24.694589486198627,16.731838764069966,20.85339285562168,227.94332263734063,7.222337134726492,1282.9330669662345,8473.698676609414,1,0,2,-1
36.52212270874144,73.39264991633978,51.42994235345649,23.759201209238583,39.47718353282252,3124.727360679733,1.9229210992925985,125.32311144611614,9785.707362107423,1,1,0,-1
33.59007468381282,90.03991759159808,243.7185725238141,25.45561333026962,26.426813655017128,355.236790286746,0.192774359685004,6636.508189677159,555.2631900700455,1,0,2,-1
12.812691963577766,96.68315949873744,288.6784995413697,18.087695205368185,76.35189306624433,4566.981310329382,3.160378297282528,6718.172181183433,8468.026588004934,0,1,3,-1
21.318690718023205,68.81967633044935,87.28512766563867,44.77484030688218,26.2488349371326,1352.249442835758,2.6022703606805733,8198.255356164547,2311.8765955240915,0,0,1,-1
18.376149694437814,68.43239766048943,180.4478858924824,15.62066048526268,96.43699104283806,4331.417013171057,7.725238719006051,902.5929765783342,1349.8464839271207,0,0,1,-1
28.648406589592643,72.00280065919901,288.17768635685377,40.66591214948711,20.13630624328449,2935.9368174726565,8.733754434083526,6139.290530467042,764.7797619888186,0,0,1,-1
36.32720952680912,77.14918698798449,19.582315410497408,42.61590445833491,96.27259124745775,4341.700807136934,2.388458703600308,1515.6317613008953,4159.829942200547,1,1,0,-1
34.62422001377537,68.36518576735735,19.356723329293438,40.3857412975441,31.593299871021728,199.15395155353733,3.497627143662449,4092.241283314732,5540.450747932197,1,0,2,-1
35.92150035514675,96.51326361295862,222.71291486179135,28.66766526728309,99.07889762562009,1432.286738781554,1.5232617257433756,4220.005552261405,1306.126147126295,1,1,0,-1
10.799499635667784,73.67933801493278,16.38788662994537,15.43405608219434,37.657448611183085,776.1025218928646,9.032967579593263,686.1615667055996,1012.85143167145,1,1,0,-1
14.945794927376603,96.76911573957923,52.84234016225299,36.96504512622565,95.94125724388284,242.62615039434888,7.765474537321833,313.60526002415315,730.1822647859668,1,0,2,-1
34.379177763661176,90.57803774003771,13.00161999074392,33.3827472252634,65.3818371542556,758.396815744391,0.9429874872294776,25.90899754594617,980.0757025560358,1,0,2,-1
36.791688330973045,87.84208044706274,295.5286570019393,15.16389972725635,60.01782711271163,858.6186698085935,0.8761917147300979,5456.149488894138,2114.126056491138,0,1,3,-1
21.23085875971072,73.46205932539405,269.80775990285224,40.51495195678219,92.60896947147324,1004.3003654007898,9.770302984806069,855.9141043690073,635.4558398417475,0,1,3,-1
8.293804336804557,73.62756252712255,229.35496831083955,24.85708585445493,25.567514834674448,1508.8997492129658,9.702259190313267,252.5007693390315,2006.0089557628144,1,0,2,-1
9.268433096959471,72.4269364200176,139.7945346114454,22.16891161623171,26.335878147040592,4356.825222785908,1.4854367930308987,8184.604442428365,610.9120405343938,0,1,3,-1
35.95650480641336,70.93263045726809,44.442365316712696,18.87544922608704,53.83396907414952,648.1602035619455,0.7690045178255589,7782.38727306523,140.5585466871928,0,1,3,-1
33.763706496951755,86.7315792657599,92.02974619588548,23.61475486300713,98.95613490415506,604.6018710406131,0.1256292737477382,7304.964837307983,9081.01660328514,1,1,0,-1
36.53638173310347,93.70938945044986,5.824667962969688,33.672588023800344,41.31449102001746,3347.0060576468118,5.28115874590989,498.6646358533734,9482.243347873842,1,0,2,-1
17.871226023380665,77.61901729852818,298.8345510578737,44.17640641319358,24.12407831939662,4708.286925354991,6.918786723440134,8319.239583520734,2962.20279365546,0,0,1,-1
32.17584889618998,74.72708511257579,221.51764958584283,40.04022365041091,94.8357783719769,4851.855006949138,0.5555837002227604,2514.0733152163075,2647.3856884885217,1,1,0,-1
16.76766423119332,68.17653839829211,70.59251942261122,22.09489438703831,94.08282685885378,1635.5088083741798,8.69500675657173,8045.396490389821,9933.685995143924,1,1,0,-1
19.65158521897541,76.37773168185258,291.14299393253475,17.23206173185472,78.1730043556191,301.19249888990174,0.2230152810547203,6316.700758065758,9830.44520862818,0,1,3,-1
9.14432645383608,71.96415716018205,289.6671257292132,19.599605358936486,86.69103012517682,3105.777454877127,8.47224211588869,7666.421514311435,336.0020170196576,1,1,0,-1
35.9568365677999,87.72618775707637,228.4521929029571,23.62934659077692,22.367781856970428,4570.5543968796255,0.8814631719481048,7958.9276213392195,289.18066217199055,0,1,3,-1
34.37418371718002,76.47766602721809,259.8533764935157,36.85794466619199,98.62405814904442,4543.180142399096,9.00032363274916,4077.1649597504775,7960.847334232076,1,1,0,-1
12.315083112748354,69.87839378623084,11.050745130990991,43.15864046443157,56.25407466330042,1993.0356571744417,1.5571859644383734,7423.023468185693,8549.51192887607,0,1,3,-1
33.10173722311201,83.72079876675124,292.69563941738147,16.650411449764405,20.17774746637173,488.4605763055888,9.06980313701082,819.2097554533708,3853.8142910878514,1,0,2,-1
35.72536716474606,86.9922537614171,264.72636254608506,16.910139991973658,89.69563216179884,1608.197876302724,8.959483987688317,308.55547804355155,3760.325122607748,1,0,2,-1
33.62047812659576,96.6973794388964,109.45231837148206,15.642371868144776,30.041646562250133,3205.8206499143325,9.824695290855564,6944.989628452505,6479.723146744895,0,0,1,-1
36.93680481477737,73.48149495270208,228.20089145026668,26.482235575929487,42.04197422919464,55.54515475344135,9.584669379060625,3927.672239847213,49.50534916140836,1,0,2,-1
16.5439624940396,69.55721845024185,282.343484161164,28.787019266626448,92.5767880424438,629.7881754458967,7.49635549478091,1477.9870352326575,400.8100087403976,0,0,1,-1
9.45655433245524,87.66729495308297,265.68654703768414,43.51642077447969,29.768915430382865,4866.810263420937,1.2184834235950903,6379.168410186136,8932.755591603081,1,1,0,-1
16.149130468352695,69.72625970928286,8.12509644846232,22.597298663735373,97.71156638794976,16.144425761255853,7.859769744504907,3012.10181621123,8388.091404916186,1,1,0,-1
30.485038361690933,68.91225866213476,11.87867153972334,41.66657019019439,73.15843950915655,763.4714389696701,9.676401196758068,1302.8171146014035,2971.99231819244,0,0,1,-1
26.89755305384102,89.99493275299606,264.40657209172485,40.89796750475921,99.67722430567096,4092.184954547848,8.904552727220889,1112.756289677547,9933.545927151918,0,0,1,-1
26.7001455166471,70.08241881791861,291.03052929946847,18.03343128558282,53.36473388571149,81.83791751184721,0.6492471760350693,5797.71157048902,9427.651901206347,1,0,2,-1
15.151505414362711,84.52152766652806,88.89907532755696,15.450998872859657,93.0305461422081,4432.856352752377,0.4052765327548002,167.239436569909,7785.61291269868,0,0,1,-1
35.920282157342974,94.77210482523355,0.2975593408881205,39.9304620916039,73.46138961432953,367.9892300775023,5.674086784839584,7255.036492563707,710.9586989685446,0,0,1,-1
15.014905529273786,95.12225911743565,3.316319609102858,42.03253272632043,48.0024693953107,2563.7864112789125,0.2003839454371492,923.6768962418728,1372.496473633732,0,0,1,-1
31.401999235635813,73.17745423165172,275.3177427273707,18.18281513111566,53.02157203890224,4603.658537810035,0.5244470416486613,234.18485734739957,7042.447750331102,1,1,0,-1
13.710845429149424,96.53652635569446,286.3488085364339,24.003323928756984,80.75995975020604,1098.6397950793958,7.230555969885584,225.7230113221584,9885.738323637872,0,0,1,-1
36.84975952501258,78.41770307802997,277.9948224193709,42.252866857840885,95.39186650452083,1965.3858691205048,2.980911276601547,451.2064870965871,303.0186856836548,1,1,0,-1
25.213267125984792,95.62020014785024,271.6179698787016,43.55364319410452,99.5350213058774,3977.809080852059,3.5768985876366943,8425.43825451659,5415.2777845809305,0,0,1,-1
34.32906501960896,69.6833437735366,241.49656769283663,28.98822721602671,54.618482890826,4568.5287128081845,9.335368914530015,8674.134192927935,8739.655441857425,1,0,2,-1
35.84393252775797,69.53191469003997,205.56322390154077,26.138568372254355,22.887201514139093,3801.745981532462,3.966547944410314,7014.160724600851,9761.056855869088,1,0,2,-1
36.80439544726596,94.6467094865084,12.866027951823275,25.452379854876845,61.15226919618313,4994.166188166056,0.3707893915504379,6910.010210474225,8239.732770956158,0,1,3,-1
35.282751094590125,70.43459818349373,233.7134610592296,40.85787681347449,93.72500691631002,177.80658133190298,1.9247126079543453,1366.5977935693695,5960.575507962776,1,1,0,-1
20.331617377693124,93.73143905154257,2.6982878452293413,44.340869188595086,25.42418797749433,215.17578460974292,7.968704245386379,1252.1212293527835,5061.348513658799,1,1,0,-1
35.05482101452049,70.47569460047039,254.22626628799676,16.242085775528082,78.0235455154339,737.384576489435,0.9932300436120932,6720.475469480512,3831.841852359684,0,0,1,-1
8.331121520168136,69.01966068537052,82.86819406958202,42.67803730960436,31.460455207163164,4044.6245001169946,9.07242314466554,2265.632914249571,1413.9602547129082,1,1,0,-1
28.44125929125807,70.70454348524412,271.1189928640913,41.47204003379548,32.59707285728201,46.47449045027341,9.05950365087117,7918.553377683724,3926.2798402544818,0,1,3,-1
31.69671611845197,94.70569857707564,29.52896069680208,24.50982679329089,34.474618226779285,2989.797280559126,9.645719609910026,342.07971094449385,9928.772789610248,0,1,3,-1
36.04402298242824,94.3358296402583,238.9199966311938,33.22300676910106,21.885348886452807,726.9504743685607,0.6388746629492625,6831.33861974543,9057.560110910266,1,1,0,-1
24.028505195837813,70.17337636825641,1.084758531470309,27.95966911951256,55.99267752280534,14.658316982592568,0.7271334237168625,496.2528665268093,9024.04465236459,1,1,0,-1
16.057730506601658,69.22849602663068,22.554175504207773,43.06261333270573,63.66843475013104,1150.389030098292,1.0565338489079723,8266.14773850997,5149.7768124084605,0,0,1,-1
20.528548900240672,83.58270992044925,236.31623618883148,24.046955682287525,26.74887479340862,4687.544092708153,1.4802072001369715,8804.756961393618,9666.395666691791,0,1,3,-1
8.262570685830758,94.36218729811284,237.45932134951656,40.20297047003078,22.00055762687245,2661.5770762631023,8.222589969131475,6511.612712412777,643.7807923431204,1,1,0,-1
29.249270768798787,71.04323622951054,3.5936068410493016,17.913295647065,55.1439007438021,1436.738056773117,1.3584281936517006,6536.601658807461,452.7674009374561,0,1,3,-1
35.04860473585008,85.79026537230646,40.22494265941409,15.222363794283943,84.80519037733455,4669.409699650025,6.07351475427858,8164.548193779701,3783.982171920148,1,0,2,-1
33.56902774346173,80.1568002108513,91.27598502292862,15.47604742097452,30.554998780741947,490.8911005058525,9.48334410141744,3332.3541846868748,9815.131067100796,0,0,1,-1
9.6742326175284,68.71524696064232,111.01861886099267,42.38321303771311,91.59972711955506,4505.140990037955,9.821271100809213,7726.592199889228,4307.000428038386,1,0,2,-1
28.19646440404711,88.35903438598213,290.16103675265805,17.91713907286745,25.778453865092,241.02229383918265,4.957023108790918,1355.828423359602,512.063844177002,1,1,0,-1
23.44261792606347,89.1361902665468,290.29925944392625,19.335384384242893,97.71744714224064,4559.416631280629,2.107873309090469,494.4036532323238,3320.7671602286227,1,0,2,-1
13.925175118570138,89.65634289396344,293.3434467414584,20.833874631968445,94.78239259389046,4971.90033768068,0.4026890399943406,7378.335280015725,9729.809267039764,1,1,0,-1
